                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   3.1150  26.6040  0.11594E+01  0.11647E+01  0.47160E-05  0.11602E+01  0.11183E+01  0.47179E-05  0.11134E+01
   10.5890   3.1150  26.6140  0.11554E+01  0.11605E+01  0.46653E-05  0.11560E+01  0.11142E+01  0.46671E-05  0.11094E+01
   10.5890   3.1150  26.6240  0.11514E+01  0.11564E+01  0.46152E-05  0.11519E+01  0.11102E+01  0.46170E-05  0.11054E+01
   10.5890   3.1150  26.6340  0.11474E+01  0.11522E+01  0.45656E-05  0.11478E+01  0.11062E+01  0.45674E-05  0.11014E+01
   10.5890   3.1150  26.6440  0.11434E+01  0.11481E+01  0.45167E-05  0.11436E+01  0.11022E+01  0.45184E-05  0.10974E+01
   10.5890   3.1150  26.6540  0.11395E+01  0.11440E+01  0.44682E-05  0.11396E+01  0.10982E+01  0.44699E-05  0.10935E+01
   10.5890   3.1150  26.6640  0.11355E+01  0.11398E+01  0.44204E-05  0.11354E+01  0.10942E+01  0.44221E-05  0.10895E+01
   10.5890   3.1150  26.6740  0.11316E+01  0.11357E+01  0.43732E-05  0.11314E+01  0.10903E+01  0.43747E-05  0.10855E+01
   10.5890   3.1150  26.6840  0.11277E+01  0.11317E+01  0.43265E-05  0.11273E+01  0.10863E+01  0.43280E-05  0.10816E+01
   10.5890   3.1150  26.6940  0.11238E+01  0.11276E+01  0.42803E-05  0.11233E+01  0.10824E+01  0.42818E-05  0.10777E+01
   10.5890   3.1150  26.7040  0.11199E+01  0.11236E+01  0.42347E-05  0.11192E+01  0.10785E+01  0.42362E-05  0.10738E+01
   10.5890   3.1150  26.7140  0.11160E+01  0.11195E+01  0.41896E-05  0.11152E+01  0.10746E+01  0.41911E-05  0.10699E+01
   10.5890   3.1150  26.7240  0.11121E+01  0.11155E+01  0.41451E-05  0.11112E+01  0.10707E+01  0.41465E-05  0.10661E+01
   10.5890   3.1150  26.7340  0.11082E+01  0.11115E+01  0.41011E-05  0.11072E+01  0.10668E+01  0.41024E-05  0.10622E+01
   10.5890   3.1150  26.7440  0.11044E+01  0.11075E+01  0.40576E-05  0.11033E+01  0.10629E+01  0.40589E-05  0.10584E+01
   10.5890   3.1150  26.7540  0.11006E+01  0.11035E+01  0.40146E-05  0.10993E+01  0.10591E+01  0.40159E-05  0.10545E+01
   10.5890   3.1150  26.7640  0.10967E+01  0.10995E+01  0.39721E-05  0.10953E+01  0.10552E+01  0.39734E-05  0.10507E+01
   10.5890   3.1150  26.7740  0.10929E+01  0.10956E+01  0.39301E-05  0.10914E+01  0.10514E+01  0.39314E-05  0.10469E+01
   10.5890   3.1150  26.7840  0.10891E+01  0.10916E+01  0.38887E-05  0.10875E+01  0.10476E+01  0.38899E-05  0.10431E+01
   10.5890   3.1150  26.7940  0.10853E+01  0.10877E+01  0.38477E-05  0.10836E+01  0.10438E+01  0.38489E-05  0.10393E+01
   10.5890   3.1150  26.8040  0.10815E+01  0.10838E+01  0.38072E-05  0.10797E+01  0.10400E+01  0.38083E-05  0.10355E+01
   10.5890   3.1150  26.8140  0.10777E+01  0.10799E+01  0.37672E-05  0.10758E+01  0.10362E+01  0.37683E-05  0.10318E+01
   10.5890   3.1150  26.8240  0.10740E+01  0.10760E+01  0.37276E-05  0.10719E+01  0.10324E+01  0.37287E-05  0.10280E+01
   10.5890   3.1150  26.8340  0.10702E+01  0.10721E+01  0.36886E-05  0.10680E+01  0.10287E+01  0.36896E-05  0.10243E+01
   10.5890   3.1150  26.8440  0.10665E+01  0.10682E+01  0.36500E-05  0.10642E+01  0.10249E+01  0.36510E-05  0.10205E+01
   10.5890   3.1150  26.8540  0.10627E+01  0.10643E+01  0.36118E-05  0.10603E+01  0.10212E+01  0.36128E-05  0.10168E+01
   10.5890   3.1150  26.8640  0.10590E+01  0.10605E+01  0.35741E-05  0.10565E+01  0.10175E+01  0.35751E-05  0.10131E+01
   10.5890   3.1150  26.8740  0.10553E+01  0.10566E+01  0.35369E-05  0.10526E+01  0.10137E+01  0.35378E-05  0.10094E+01
   10.5890   3.1150  26.8840  0.10516E+01  0.10528E+01  0.35001E-05  0.10488E+01  0.10100E+01  0.35010E-05  0.10057E+01
   10.5890   3.1150  26.8940  0.10479E+01  0.10490E+01  0.34637E-05  0.10450E+01  0.10063E+01  0.34646E-05  0.10020E+01
   10.5890   3.1150  26.9040  0.10442E+01  0.10452E+01  0.34278E-05  0.10412E+01  0.10026E+01  0.34286E-05  0.99836E+00
   10.5890   3.1150  26.9140  0.10406E+01  0.10414E+01  0.33923E-05  0.10374E+01  0.99894E+00  0.33931E-05  0.99472E+00
   10.5890   3.1150  26.9240  0.10369E+01  0.10376E+01  0.33572E-05  0.10337E+01  0.99529E+00  0.33580E-05  0.99109E+00
   10.5890   3.1150  26.9340  0.10333E+01  0.10338E+01  0.33225E-05  0.10299E+01  0.99165E+00  0.33233E-05  0.98747E+00
   10.5890   3.1150  26.9440  0.10296E+01  0.10301E+01  0.32883E-05  0.10262E+01  0.98802E+00  0.32890E-05  0.98386E+00
   10.5890   3.1150  26.9540  0.10260E+01  0.10263E+01  0.32544E-05  0.10225E+01  0.98440E+00  0.32552E-05  0.98026E+00
   10.5890   3.1150  26.9640  0.10224E+01  0.10226E+01  0.32210E-05  0.10188E+01  0.98079E+00  0.32217E-05  0.97667E+00
   10.5890   3.1150  26.9740  0.10188E+01  0.10189E+01  0.31879E-05  0.10150E+01  0.97718E+00  0.31886E-05  0.97308E+00
   10.5890   3.1150  26.9840  0.10152E+01  0.10151E+01  0.31553E-05  0.10114E+01  0.97359E+00  0.31560E-05  0.96951E+00
   10.5890   3.1150  26.9940  0.10116E+01  0.10114E+01  0.31230E-05  0.10077E+01  0.97002E+00  0.31237E-05  0.96595E+00
   10.5890   3.1150  27.0040  0.10080E+01  0.10077E+01  0.30912E-05  0.10040E+01  0.96644E+00  0.30918E-05  0.96239E+00
   10.5890   3.1150  27.0140  0.10045E+01  0.10040E+01  0.30597E-05  0.10003E+01  0.96284E+00  0.30603E-05  0.95881E+00
   10.5890   3.1150  27.0240  0.10009E+01  0.10004E+01  0.30286E-05  0.99663E+00  0.95930E+00  0.30292E-05  0.95529E+00
   10.5890   3.1150  27.0340  0.99736E+00  0.99670E+00  0.29979E-05  0.99300E+00  0.95577E+00  0.29984E-05  0.95178E+00
   10.5890   3.1150  27.0440  0.99383E+00  0.99306E+00  0.29674E-05  0.98937E+00  0.95224E+00  0.29680E-05  0.94827E+00
   10.5890   3.1150  27.0540  0.99031E+00  0.98940E+00  0.29378E-05  0.98573E+00  0.94871E+00  0.29383E-05  0.94476E+00
   10.5890   3.1150  27.0640  0.98680E+00  0.98578E+00  0.29082E-05  0.98213E+00  0.94521E+00  0.29087E-05  0.94128E+00
   10.5890   3.1150  27.0740  0.98330E+00  0.98218E+00  0.28789E-05  0.97854E+00  0.94173E+00  0.28793E-05  0.93781E+00
   10.5890   3.1150  27.0840  0.97981E+00  0.97858E+00  0.28496E-05  0.97496E+00  0.93825E+00  0.28500E-05  0.93436E+00
   10.5890   3.1150  27.0940  0.97633E+00  0.97497E+00  0.28210E-05  0.97137E+00  0.93476E+00  0.28214E-05  0.93088E+00
   10.5890   3.1150  27.1040  0.97286E+00  0.97141E+00  0.27928E-05  0.96783E+00  0.93133E+00  0.27932E-05  0.92747E+00
   10.5890   3.1150  27.1140  0.96940E+00  0.96785E+00  0.27648E-05  0.96429E+00  0.92789E+00  0.27652E-05  0.92405E+00
   10.5890   3.1150  27.1240  0.96595E+00  0.96431E+00  0.27373E-05  0.96076E+00  0.92447E+00  0.27376E-05  0.92064E+00
   10.5890   3.1150  27.1340  0.96251E+00  0.96077E+00  0.27100E-05  0.95724E+00  0.92105E+00  0.27104E-05  0.91724E+00
   10.5890   3.1150  27.1440  0.95908E+00  0.95721E+00  0.26831E-05  0.95370E+00  0.91761E+00  0.26834E-05  0.91382E+00
   10.5890   3.1150  27.1540  0.95566E+00  0.95369E+00  0.26565E-05  0.95019E+00  0.91421E+00  0.26568E-05  0.91044E+00
   10.5890   3.1150  27.1640  0.95225E+00  0.95016E+00  0.26302E-05  0.94668E+00  0.91080E+00  0.26305E-05  0.90704E+00
   10.5890   3.1150  27.1740  0.94885E+00  0.94666E+00  0.26043E-05  0.94319E+00  0.90741E+00  0.26045E-05  0.90368E+00
   10.5890   3.1150  27.1840  0.94546E+00  0.94317E+00  0.25786E-05  0.93972E+00  0.90404E+00  0.25789E-05  0.90033E+00
   10.5890   3.1250  23.9940  0.26707E+01  0.27685E+01  0.75807E-04  0.27534E+01  0.26785E+01  0.75914E-04  0.26622E+01
   10.5890   3.1250  24.0040  0.26626E+01  0.27597E+01  0.75034E-04  0.27447E+01  0.26699E+01  0.75140E-04  0.26537E+01
   10.5890   3.1250  24.0140  0.26544E+01  0.27510E+01  0.74269E-04  0.27360E+01  0.26613E+01  0.74374E-04  0.26452E+01
   10.5890   3.1250  24.0240  0.26463E+01  0.27422E+01  0.73511E-04  0.27274E+01  0.26528E+01  0.73614E-04  0.26368E+01
   10.5890   3.1250  24.0340  0.26383E+01  0.27335E+01  0.72760E-04  0.27187E+01  0.26443E+01  0.72862E-04  0.26284E+01
   10.5890   3.1250  24.0440  0.26302E+01  0.27249E+01  0.72017E-04  0.27101E+01  0.26358E+01  0.72118E-04  0.26199E+01
   10.5890   3.1250  24.0540  0.26222E+01  0.27162E+01  0.71281E-04  0.27015E+01  0.26274E+01  0.71380E-04  0.26116E+01
   10.5890   3.1250  24.0640  0.26142E+01  0.27076E+01  0.70551E-04  0.26930E+01  0.26190E+01  0.70649E-04  0.26032E+01
   10.5890   3.1250  24.0740  0.26062E+01  0.26990E+01  0.69829E-04  0.26845E+01  0.26106E+01  0.69925E-04  0.25949E+01
   10.5890   3.1250  24.0840  0.25982E+01  0.26904E+01  0.69113E-04  0.26759E+01  0.26022E+01  0.69208E-04  0.25866E+01
   10.5890   3.1250  24.0940  0.25902E+01  0.26818E+01  0.68405E-04  0.26674E+01  0.25938E+01  0.68498E-04  0.25783E+01
   10.5890   3.1250  24.1040  0.25823E+01  0.26733E+01  0.67703E-04  0.26590E+01  0.25855E+01  0.67795E-04  0.25700E+01
   10.5890   3.1250  24.1140  0.25744E+01  0.26648E+01  0.67008E-04  0.26505E+01  0.25772E+01  0.67099E-04  0.25618E+01
   10.5890   3.1250  24.1240  0.25665E+01  0.26563E+01  0.66319E-04  0.26421E+01  0.25689E+01  0.66409E-04  0.25536E+01
   10.5890   3.1250  24.1340  0.25586E+01  0.26476E+01  0.65638E-04  0.26335E+01  0.25604E+01  0.65726E-04  0.25452E+01
   10.5890   3.1250  24.1440  0.25508E+01  0.26392E+01  0.64963E-04  0.26251E+01  0.25522E+01  0.65050E-04  0.25370E+01
   10.5890   3.1250  24.1540  0.25430E+01  0.26308E+01  0.64294E-04  0.26168E+01  0.25440E+01  0.64380E-04  0.25289E+01
   10.5890   3.1250  24.1640  0.25352E+01  0.26224E+01  0.63631E-04  0.26084E+01  0.25358E+01  0.63717E-04  0.25207E+01
   10.5890   3.1250  24.1740  0.25274E+01  0.26140E+01  0.62976E-04  0.26001E+01  0.25276E+01  0.63059E-04  0.25126E+01
   10.5890   3.1250  24.1840  0.25196E+01  0.26056E+01  0.62326E-04  0.25918E+01  0.25194E+01  0.62408E-04  0.25045E+01
   10.5890   3.1250  24.1940  0.25119E+01  0.25973E+01  0.61682E-04  0.25835E+01  0.25112E+01  0.61764E-04  0.24964E+01
   10.5890   3.1250  24.2040  0.25041E+01  0.25900E+01  0.61045E-04  0.25763E+01  0.25031E+01  0.61125E-04  0.24884E+01
   10.5890   3.1250  24.2140  0.24964E+01  0.25817E+01  0.60414E-04  0.25681E+01  0.24961E+01  0.60493E-04  0.24814E+01
   10.5890   3.1250  24.2240  0.24888E+01  0.25735E+01  0.59789E-04  0.25599E+01  0.24880E+01  0.59867E-04  0.24734E+01
   10.5890   3.1250  24.2340  0.24811E+01  0.25651E+01  0.59170E-04  0.25516E+01  0.24799E+01  0.59247E-04  0.24654E+01
   10.5890   3.1250  24.2440  0.24735E+01  0.25569E+01  0.58559E-04  0.25435E+01  0.24719E+01  0.58635E-04  0.24575E+01
   10.5890   3.1250  24.2540  0.24658E+01  0.25488E+01  0.57952E-04  0.25354E+01  0.24639E+01  0.58027E-04  0.24495E+01
   10.5890   3.1250  24.2640  0.24582E+01  0.25406E+01  0.57351E-04  0.25273E+01  0.24560E+01  0.57424E-04  0.24417E+01
   10.5890   3.1250  24.2740  0.24506E+01  0.25325E+01  0.56755E-04  0.25193E+01  0.24481E+01  0.56828E-04  0.24338E+01
   10.5890   3.1250  24.2840  0.24431E+01  0.25244E+01  0.56166E-04  0.25112E+01  0.24401E+01  0.56238E-04  0.24260E+01
   10.5890   3.1250  24.2940  0.24355E+01  0.25163E+01  0.55583E-04  0.25032E+01  0.24323E+01  0.55653E-04  0.24181E+01
   10.5890   3.1250  24.3040  0.24280E+01  0.25082E+01  0.55005E-04  0.24952E+01  0.24244E+01  0.55074E-04  0.24103E+01
   10.5890   3.1250  24.3140  0.24205E+01  0.25002E+01  0.54432E-04  0.24872E+01  0.24166E+01  0.54501E-04  0.24026E+01
   10.5890   3.1250  24.3240  0.24130E+01  0.24922E+01  0.53866E-04  0.24793E+01  0.24087E+01  0.53934E-04  0.23948E+01
   10.5890   3.1250  24.3340  0.24056E+01  0.24842E+01  0.53305E-04  0.24713E+01  0.24009E+01  0.53372E-04  0.23871E+01
   10.5890   3.1250  24.3440  0.23981E+01  0.24761E+01  0.52749E-04  0.24633E+01  0.23931E+01  0.52815E-04  0.23793E+01
   10.5890   3.1250  24.3540  0.23907E+01  0.24682E+01  0.52198E-04  0.24554E+01  0.23853E+01  0.52263E-04  0.23716E+01
   10.5890   3.1250  24.3640  0.23833E+01  0.24603E+01  0.51654E-04  0.24476E+01  0.23776E+01  0.51718E-04  0.23639E+01
   10.5890   3.1250  24.3740  0.23759E+01  0.24524E+01  0.51114E-04  0.24397E+01  0.23699E+01  0.51177E-04  0.23563E+01
   10.5890   3.1250  24.3840  0.23686E+01  0.24445E+01  0.50580E-04  0.24319E+01  0.23622E+01  0.50642E-04  0.23486E+01
   10.5890   3.1250  24.3940  0.23612E+01  0.24366E+01  0.50051E-04  0.24241E+01  0.23545E+01  0.50112E-04  0.23410E+01
   10.5890   3.1250  24.4040  0.23539E+01  0.24288E+01  0.49527E-04  0.24163E+01  0.23468E+01  0.49588E-04  0.23334E+01
   10.5890   3.1250  24.4140  0.23466E+01  0.24209E+01  0.49008E-04  0.24086E+01  0.23392E+01  0.49068E-04  0.23259E+01
   10.5890   3.1250  24.4240  0.23393E+01  0.24131E+01  0.48495E-04  0.24008E+01  0.23316E+01  0.48553E-04  0.23183E+01
   10.5890   3.1250  24.4340  0.23321E+01  0.24054E+01  0.47986E-04  0.23931E+01  0.23240E+01  0.48044E-04  0.23108E+01
   10.5890   3.1250  24.4440  0.23248E+01  0.23962E+01  0.47483E-04  0.23840E+01  0.23151E+01  0.47540E-04  0.23019E+01
   10.5890   3.1250  24.4540  0.23176E+01  0.23885E+01  0.46984E-04  0.23763E+01  0.23075E+01  0.47041E-04  0.22944E+01
   10.5890   3.1250  24.4640  0.23104E+01  0.23807E+01  0.46491E-04  0.23686E+01  0.23000E+01  0.46546E-04  0.22869E+01
   10.5890   3.1250  24.4740  0.23032E+01  0.23731E+01  0.46002E-04  0.23610E+01  0.22925E+01  0.46056E-04  0.22795E+01
   10.5890   3.1250  24.4840  0.22960E+01  0.23654E+01  0.45518E-04  0.23534E+01  0.22850E+01  0.45572E-04  0.22721E+01
   10.5890   3.1250  24.4940  0.22889E+01  0.23577E+01  0.45039E-04  0.23457E+01  0.22775E+01  0.45092E-04  0.22646E+01
   10.5890   3.1250  24.5040  0.22818E+01  0.23501E+01  0.44564E-04  0.23382E+01  0.22701E+01  0.44617E-04  0.22573E+01
   10.5890   3.1250  24.5140  0.22746E+01  0.23424E+01  0.44095E-04  0.23306E+01  0.22626E+01  0.44146E-04  0.22499E+01
   10.5890   3.1250  24.5240  0.22675E+01  0.23349E+01  0.43629E-04  0.23231E+01  0.22552E+01  0.43680E-04  0.22426E+01
   10.5890   3.1250  24.5340  0.22605E+01  0.23273E+01  0.43169E-04  0.23156E+01  0.22479E+01  0.43219E-04  0.22352E+01
   10.5890   3.1250  24.5440  0.22534E+01  0.23197E+01  0.42713E-04  0.23080E+01  0.22405E+01  0.42762E-04  0.22279E+01
   10.5890   3.1250  24.5540  0.22464E+01  0.23122E+01  0.42262E-04  0.23006E+01  0.22331E+01  0.42310E-04  0.22206E+01
   10.5890   3.1250  24.5640  0.22394E+01  0.23047E+01  0.41815E-04  0.22931E+01  0.22258E+01  0.41863E-04  0.22134E+01
   10.5890   3.1250  24.5740  0.22324E+01  0.22972E+01  0.41372E-04  0.22857E+01  0.22185E+01  0.41420E-04  0.22062E+01
   10.5890   3.1250  24.5840  0.22254E+01  0.22898E+01  0.40935E-04  0.22783E+01  0.22113E+01  0.40981E-04  0.21990E+01
   10.5890   3.1250  24.5940  0.22184E+01  0.22823E+01  0.40501E-04  0.22709E+01  0.22040E+01  0.40547E-04  0.21917E+01
   10.5890   3.1250  24.6040  0.22115E+01  0.22748E+01  0.40072E-04  0.22635E+01  0.21967E+01  0.40117E-04  0.21845E+01
   10.5890   3.1250  24.6140  0.22046E+01  0.22674E+01  0.39647E-04  0.22562E+01  0.21895E+01  0.39691E-04  0.21774E+01
   10.5890   3.1250  24.6240  0.21977E+01  0.22605E+01  0.39226E-04  0.22493E+01  0.21823E+01  0.39270E-04  0.21703E+01
   10.5890   3.1250  24.6340  0.21908E+01  0.22532E+01  0.38809E-04  0.22420E+01  0.21756E+01  0.38852E-04  0.21636E+01
   10.5890   3.1250  24.6440  0.21839E+01  0.22458E+01  0.38398E-04  0.22347E+01  0.21684E+01  0.38441E-04  0.21565E+01
   10.5890   3.1250  24.6540  0.21771E+01  0.22384E+01  0.37989E-04  0.22274E+01  0.21613E+01  0.38031E-04  0.21494E+01
   10.5890   3.1250  24.6640  0.21702E+01  0.22311E+01  0.37585E-04  0.22201E+01  0.21542E+01  0.37626E-04  0.21423E+01
   10.5890   3.1250  24.6740  0.21634E+01  0.22238E+01  0.37185E-04  0.22129E+01  0.21470E+01  0.37225E-04  0.21352E+01
   10.5890   3.1250  24.6840  0.21566E+01  0.22165E+01  0.36789E-04  0.22056E+01  0.21399E+01  0.36829E-04  0.21282E+01
   10.5890   3.1250  24.6940  0.21499E+01  0.22093E+01  0.36397E-04  0.21984E+01  0.21329E+01  0.36436E-04  0.21212E+01
   10.5890   3.1250  24.7040  0.21431E+01  0.22020E+01  0.36008E-04  0.21912E+01  0.21258E+01  0.36047E-04  0.21142E+01
   10.5890   3.1250  24.7140  0.21364E+01  0.21948E+01  0.35624E-04  0.21840E+01  0.21187E+01  0.35663E-04  0.21071E+01
   10.5890   3.1250  24.7240  0.21296E+01  0.21876E+01  0.35244E-04  0.21769E+01  0.21117E+01  0.35282E-04  0.21002E+01
   10.5890   3.1250  24.7340  0.21229E+01  0.21805E+01  0.34867E-04  0.21698E+01  0.21048E+01  0.34905E-04  0.20933E+01
   10.5890   3.1250  24.7440  0.21163E+01  0.21730E+01  0.34495E-04  0.21624E+01  0.20975E+01  0.34531E-04  0.20861E+01
   10.5890   3.1250  24.7540  0.21096E+01  0.21659E+01  0.34126E-04  0.21553E+01  0.20905E+01  0.34162E-04  0.20792E+01
   10.5890   3.1250  24.7640  0.21029E+01  0.21588E+01  0.33760E-04  0.21483E+01  0.20837E+01  0.33796E-04  0.20723E+01
   10.5890   3.1250  24.7740  0.20963E+01  0.21517E+01  0.23038E-04  0.21413E+01  0.20768E+01  0.23064E-04  0.20655E+01
   10.5890   3.1250  24.7840  0.20897E+01  0.21447E+01  0.33041E-04  0.21343E+01  0.20699E+01  0.33076E-04  0.20587E+01
   10.5890   3.1250  24.7940  0.20831E+01  0.21376E+01  0.32687E-04  0.21273E+01  0.20631E+01  0.32721E-04  0.20519E+01
   10.5890   3.1250  24.8040  0.20765E+01  0.21306E+01  0.32336E-04  0.21203E+01  0.20562E+01  0.32370E-04  0.20451E+01
   10.5890   3.1250  24.8140  0.20700E+01  0.21236E+01  0.31989E-04  0.21134E+01  0.20494E+01  0.32022E-04  0.20384E+01
   10.5890   3.1250  24.8240  0.20634E+01  0.21167E+01  0.31646E-04  0.21065E+01  0.20426E+01  0.31678E-04  0.20316E+01
   10.5890   3.1250  24.8340  0.20569E+01  0.21097E+01  0.31306E-04  0.20996E+01  0.20359E+01  0.31338E-04  0.20249E+01
   10.5890   3.1250  24.8440  0.20504E+01  0.21028E+01  0.30969E-04  0.20927E+01  0.20291E+01  0.31000E-04  0.20182E+01
   10.5890   3.1250  24.8540  0.20439E+01  0.20959E+01  0.30636E-04  0.20858E+01  0.20224E+01  0.30667E-04  0.20116E+01
   10.5890   3.1250  24.8640  0.20374E+01  0.20890E+01  0.30306E-04  0.20790E+01  0.20157E+01  0.30337E-04  0.20049E+01
   10.5890   3.1250  24.8740  0.20310E+01  0.20822E+01  0.29980E-04  0.20722E+01  0.20091E+01  0.30010E-04  0.19983E+01
   10.5890   3.1250  24.8840  0.20245E+01  0.20753E+01  0.29657E-04  0.20653E+01  0.20023E+01  0.29686E-04  0.19916E+01
   10.5890   3.1250  24.8940  0.20181E+01  0.20684E+01  0.29337E-04  0.20585E+01  0.19957E+01  0.29366E-04  0.19850E+01
   10.5890   3.1250  24.9040  0.20117E+01  0.20616E+01  0.29021E-04  0.20518E+01  0.19890E+01  0.29049E-04  0.19784E+01
   10.5890   3.1250  24.9140  0.20053E+01  0.20548E+01  0.28707E-04  0.20450E+01  0.19824E+01  0.28736E-04  0.19719E+01
   10.5890   3.1250  24.9240  0.19990E+01  0.20480E+01  0.28397E-04  0.20383E+01  0.19758E+01  0.28425E-04  0.19653E+01
   10.5890   3.1250  24.9340  0.19926E+01  0.20413E+01  0.28091E-04  0.20316E+01  0.19692E+01  0.28118E-04  0.19588E+01
   10.5890   3.1250  24.9440  0.19863E+01  0.20345E+01  0.27786E-04  0.20249E+01  0.19626E+01  0.27814E-04  0.19522E+01
   10.5890   3.1250  24.9540  0.19800E+01  0.20278E+01  0.27486E-04  0.20182E+01  0.19561E+01  0.27513E-04  0.19458E+01
   10.5890   3.1250  24.9640  0.19737E+01  0.20211E+01  0.27189E-04  0.20116E+01  0.19496E+01  0.27215E-04  0.19393E+01
   10.5890   3.1250  24.9740  0.19674E+01  0.20145E+01  0.26894E-04  0.20049E+01  0.19431E+01  0.26920E-04  0.19329E+01
   10.5890   3.1250  24.9840  0.19611E+01  0.20078E+01  0.26603E-04  0.19983E+01  0.19366E+01  0.26629E-04  0.19264E+01
   10.5890   3.1250  24.9940  0.19549E+01  0.20011E+01  0.26315E-04  0.19917E+01  0.19301E+01  0.26340E-04  0.19200E+01
   10.5890   3.1250  25.0040  0.19487E+01  0.19945E+01  0.26029E-04  0.19851E+01  0.19236E+01  0.26054E-04  0.19136E+01
   10.5890   3.1250  25.0140  0.19424E+01  0.19878E+01  0.25747E-04  0.19785E+01  0.19171E+01  0.25771E-04  0.19071E+01
   10.5890   3.1250  25.0240  0.19362E+01  0.19813E+01  0.25467E-04  0.19720E+01  0.19108E+01  0.25491E-04  0.19008E+01
   10.5890   3.1250  25.0340  0.19301E+01  0.19747E+01  0.25191E-04  0.19654E+01  0.19044E+01  0.25214E-04  0.18944E+01
   10.5890   3.1250  25.0440  0.19239E+01  0.19681E+01  0.24917E-04  0.19589E+01  0.18980E+01  0.24940E-04  0.18881E+01
   10.5890   3.1250  25.0540  0.19178E+01  0.19616E+01  0.24643E-04  0.19525E+01  0.18917E+01  0.24666E-04  0.18818E+01
   10.5890   3.1250  25.0640  0.19116E+01  0.19551E+01  0.24378E-04  0.19460E+01  0.18853E+01  0.24401E-04  0.18755E+01
   10.5890   3.1250  25.0740  0.19055E+01  0.19486E+01  0.24113E-04  0.19395E+01  0.18790E+01  0.24135E-04  0.18693E+01
   10.5890   3.1250  25.0840  0.18994E+01  0.19421E+01  0.23850E-04  0.19331E+01  0.18727E+01  0.23872E-04  0.18630E+01
   10.5890   3.1250  25.0940  0.18933E+01  0.19357E+01  0.23590E-04  0.19267E+01  0.18665E+01  0.23612E-04  0.18568E+01
   10.5890   3.1250  25.1040  0.18873E+01  0.19293E+01  0.23333E-04  0.19204E+01  0.18602E+01  0.23354E-04  0.18506E+01
   10.5890   3.1250  25.1140  0.18812E+01  0.19229E+01  0.23079E-04  0.19140E+01  0.18540E+01  0.23100E-04  0.18444E+01
   10.5890   3.1250  25.1240  0.18752E+01  0.19163E+01  0.22827E-04  0.19074E+01  0.18476E+01  0.22848E-04  0.18380E+01
   10.5890   3.1250  25.1340  0.18692E+01  0.19099E+01  0.22578E-04  0.19011E+01  0.18414E+01  0.22598E-04  0.18319E+01
   10.5890   3.1250  25.1440  0.18632E+01  0.19036E+01  0.22331E-04  0.18948E+01  0.18352E+01  0.22351E-04  0.18257E+01
   10.5890   3.1250  25.1540  0.18572E+01  0.18972E+01  0.22087E-04  0.18885E+01  0.18290E+01  0.22107E-04  0.18196E+01
   10.5890   3.1250  25.1640  0.18512E+01  0.18909E+01  0.21846E-04  0.18822E+01  0.18229E+01  0.21865E-04  0.18135E+01
   10.5890   3.1250  25.1740  0.18453E+01  0.18846E+01  0.21607E-04  0.18760E+01  0.18168E+01  0.21626E-04  0.18075E+01
   10.5890   3.1250  25.1840  0.18394E+01  0.18784E+01  0.21371E-04  0.18697E+01  0.18107E+01  0.21389E-04  0.18014E+01
   10.5890   3.1250  25.1940  0.18334E+01  0.18727E+01  0.21137E-04  0.18641E+01  0.18052E+01  0.21155E-04  0.17959E+01
   10.5890   3.1250  25.2040  0.18275E+01  0.18665E+01  0.20905E-04  0.18580E+01  0.17992E+01  0.20924E-04  0.17900E+01
   10.5890   3.1250  25.2140  0.18217E+01  0.18596E+01  0.20676E-04  0.18511E+01  0.17925E+01  0.20694E-04  0.17833E+01
