                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   5.9600  21.0000  0.42550E-01  0.42550E-01  0.00000E+00  0.00000E+00  0.42550E-01  0.00000E+00  0.00000E+00
   10.5890   5.9700  21.0000  0.41344E-01  0.41344E-01  0.00000E+00  0.00000E+00  0.41344E-01  0.00000E+00  0.00000E+00
   10.5890   5.9800  21.0000  0.40233E-01  0.40233E-01  0.00000E+00  0.00000E+00  0.40233E-01  0.00000E+00  0.00000E+00
   10.5890   5.9900  21.0000  0.39235E-01  0.39235E-01  0.00000E+00  0.00000E+00  0.39235E-01  0.00000E+00  0.00000E+00
   10.5890   6.0000  21.0000  0.38297E-01  0.38297E-01  0.00000E+00  0.00000E+00  0.38297E-01  0.00000E+00  0.00000E+00
   10.5890   6.0100  21.0000  0.37425E-01  0.37425E-01  0.00000E+00  0.00000E+00  0.37425E-01  0.00000E+00  0.00000E+00
   10.5890   6.0200  21.0000  0.36503E-01  0.36503E-01  0.00000E+00  0.00000E+00  0.36503E-01  0.00000E+00  0.00000E+00
   10.5890   6.0300  21.0000  0.35513E-01  0.35513E-01  0.00000E+00  0.00000E+00  0.35513E-01  0.00000E+00  0.00000E+00
   10.5890   6.0400  21.0000  0.34480E-01  0.34480E-01  0.00000E+00  0.00000E+00  0.34480E-01  0.00000E+00  0.00000E+00
   10.5890   6.0500  21.0000  0.33293E-01  0.33293E-01  0.00000E+00  0.00000E+00  0.33293E-01  0.00000E+00  0.00000E+00
   10.5890   6.0600  21.0000  0.31997E-01  0.31997E-01  0.00000E+00  0.00000E+00  0.31997E-01  0.00000E+00  0.00000E+00
   10.5890   6.0700  21.0000  0.30572E-01  0.30572E-01  0.00000E+00  0.00000E+00  0.30572E-01  0.00000E+00  0.00000E+00
   10.5890   6.0800  21.0000  0.29083E-01  0.29083E-01  0.00000E+00  0.00000E+00  0.29083E-01  0.00000E+00  0.00000E+00
   10.5890   6.0900  21.0000  0.27531E-01  0.27531E-01  0.00000E+00  0.00000E+00  0.27531E-01  0.00000E+00  0.00000E+00
   10.5890   6.1000  21.0000  0.25947E-01  0.25947E-01  0.00000E+00  0.00000E+00  0.25947E-01  0.00000E+00  0.00000E+00
   10.5890   6.1100  21.0000  0.24345E-01  0.24345E-01  0.00000E+00  0.00000E+00  0.24345E-01  0.00000E+00  0.00000E+00
   10.5890   6.1200  21.0000  0.22734E-01  0.22734E-01  0.00000E+00  0.00000E+00  0.22734E-01  0.00000E+00  0.00000E+00
   10.5890   6.1300  21.0000  0.21150E-01  0.21150E-01  0.00000E+00  0.00000E+00  0.21150E-01  0.00000E+00  0.00000E+00
   10.5890   6.1400  21.0000  0.19598E-01  0.19598E-01  0.00000E+00  0.00000E+00  0.19598E-01  0.00000E+00  0.00000E+00
   10.5890   6.1500  21.0000  0.18115E-01  0.18115E-01  0.00000E+00  0.00000E+00  0.18115E-01  0.00000E+00  0.00000E+00
   10.5890   6.1600  21.0000  0.16707E-01  0.16707E-01  0.00000E+00  0.00000E+00  0.16707E-01  0.00000E+00  0.00000E+00
   10.5890   6.1700  21.0000  0.15395E-01  0.15395E-01  0.00000E+00  0.00000E+00  0.15395E-01  0.00000E+00  0.00000E+00
   10.5890   6.1800  21.0000  0.14147E-01  0.14147E-01  0.00000E+00  0.00000E+00  0.14147E-01  0.00000E+00  0.00000E+00
   10.5890   6.1900  21.0000  0.12987E-01  0.12987E-01  0.00000E+00  0.00000E+00  0.12987E-01  0.00000E+00  0.00000E+00
   10.5890   6.2000  21.0000  0.11921E-01  0.11921E-01  0.00000E+00  0.00000E+00  0.11921E-01  0.00000E+00  0.00000E+00
   10.5890   6.2100  21.0000  0.10929E-01  0.10929E-01  0.00000E+00  0.00000E+00  0.10929E-01  0.00000E+00  0.00000E+00
   10.5890   6.2200  21.0000  0.10016E-01  0.10016E-01  0.00000E+00  0.00000E+00  0.10016E-01  0.00000E+00  0.00000E+00
   10.5890   6.2300  21.0000  0.91655E-02  0.91655E-02  0.00000E+00  0.00000E+00  0.91655E-02  0.00000E+00  0.00000E+00
   10.5890   6.2400  21.0000  0.83950E-02  0.83950E-02  0.00000E+00  0.00000E+00  0.83950E-02  0.00000E+00  0.00000E+00
   10.5890   6.2500  21.0000  0.76868E-02  0.76868E-02  0.00000E+00  0.00000E+00  0.76868E-02  0.00000E+00  0.00000E+00
   10.5890   6.2600  21.0000  0.70413E-02  0.70413E-02  0.00000E+00  0.00000E+00  0.70413E-02  0.00000E+00  0.00000E+00
   10.5890   6.2700  21.0000  0.64416E-02  0.64416E-02  0.00000E+00  0.00000E+00  0.64416E-02  0.00000E+00  0.00000E+00
   10.5890   6.2800  21.0000  0.59007E-02  0.59007E-02  0.00000E+00  0.00000E+00  0.59007E-02  0.00000E+00  0.00000E+00
   10.5890   6.2900  21.0000  0.54005E-02  0.54005E-02  0.00000E+00  0.00000E+00  0.54005E-02  0.00000E+00  0.00000E+00
   10.5890   6.3000  21.0000  0.49398E-02  0.49398E-02  0.00000E+00  0.00000E+00  0.49398E-02  0.00000E+00  0.00000E+00
   10.5890   6.3100  21.0000  0.45204E-02  0.45204E-02  0.00000E+00  0.00000E+00  0.45204E-02  0.00000E+00  0.00000E+00
   10.5890   6.3200  21.0000  0.41360E-02  0.41360E-02  0.00000E+00  0.00000E+00  0.41360E-02  0.00000E+00  0.00000E+00
   10.5890   6.3300  21.0000  0.37881E-02  0.37881E-02  0.00000E+00  0.00000E+00  0.37881E-02  0.00000E+00  0.00000E+00
   10.5890   6.3400  21.0000  0.34673E-02  0.34673E-02  0.00000E+00  0.00000E+00  0.34673E-02  0.00000E+00  0.00000E+00
   10.5890   6.3500  21.0000  0.31814E-02  0.31814E-02  0.00000E+00  0.00000E+00  0.31814E-02  0.00000E+00  0.00000E+00
   10.5890   6.3600  21.0000  0.29419E-02  0.29419E-02  0.00000E+00  0.00000E+00  0.29419E-02  0.00000E+00  0.00000E+00
   10.5890   6.3700  21.0000  0.27193E-02  0.27193E-02  0.00000E+00  0.00000E+00  0.27193E-02  0.00000E+00  0.00000E+00
   10.5890   6.3800  21.0000  0.25106E-02  0.25106E-02  0.00000E+00  0.00000E+00  0.25106E-02  0.00000E+00  0.00000E+00
   10.5890   6.3900  21.0000  0.23248E-02  0.23248E-02  0.00000E+00  0.00000E+00  0.23248E-02  0.00000E+00  0.00000E+00
   10.5890   6.4000  21.0000  0.21509E-02  0.21509E-02  0.00000E+00  0.00000E+00  0.21509E-02  0.00000E+00  0.00000E+00
   10.5890   6.4100  21.0000  0.19922E-02  0.19922E-02  0.00000E+00  0.00000E+00  0.19922E-02  0.00000E+00  0.00000E+00
   10.5890   6.4200  21.0000  0.18440E-02  0.18440E-02  0.00000E+00  0.00000E+00  0.18440E-02  0.00000E+00  0.00000E+00
   10.5890   6.4300  21.0000  0.17087E-02  0.17087E-02  0.00000E+00  0.00000E+00  0.17087E-02  0.00000E+00  0.00000E+00
   10.5890   6.4400  21.0000  0.15842E-02  0.15842E-02  0.00000E+00  0.00000E+00  0.15842E-02  0.00000E+00  0.00000E+00
   10.5890   6.4500  21.0000  0.14673E-02  0.14673E-02  0.00000E+00  0.00000E+00  0.14673E-02  0.00000E+00  0.00000E+00
   10.5890   6.4600  21.0000  0.13621E-02  0.13621E-02  0.00000E+00  0.00000E+00  0.13621E-02  0.00000E+00  0.00000E+00
   10.5890   6.4700  21.0000  0.12643E-02  0.12643E-02  0.00000E+00  0.00000E+00  0.12643E-02  0.00000E+00  0.00000E+00
   10.5890   6.4800  21.0000  0.11724E-02  0.11724E-02  0.00000E+00  0.00000E+00  0.11724E-02  0.00000E+00  0.00000E+00
   10.5890   6.4900  21.0000  0.10897E-02  0.10897E-02  0.00000E+00  0.00000E+00  0.10897E-02  0.00000E+00  0.00000E+00
   10.5890   6.5000  21.0000  0.10147E-02  0.10147E-02  0.00000E+00  0.00000E+00  0.10147E-02  0.00000E+00  0.00000E+00
   10.5890   6.5100  21.0000  0.94521E-03  0.94521E-03  0.00000E+00  0.00000E+00  0.94521E-03  0.00000E+00  0.00000E+00
   10.5890   6.5200  21.0000  0.88010E-03  0.88010E-03  0.00000E+00  0.00000E+00  0.88010E-03  0.00000E+00  0.00000E+00
   10.5890   6.5300  21.0000  0.81878E-03  0.81878E-03  0.00000E+00  0.00000E+00  0.81878E-03  0.00000E+00  0.00000E+00
   10.5890   6.5400  21.0000  0.76214E-03  0.76214E-03  0.00000E+00  0.00000E+00  0.76214E-03  0.00000E+00  0.00000E+00
   10.5890   6.5500  21.0000  0.71212E-03  0.71212E-03  0.00000E+00  0.00000E+00  0.71212E-03  0.00000E+00  0.00000E+00
   10.5890   6.5600  21.0000  0.66577E-03  0.66577E-03  0.00000E+00  0.00000E+00  0.66577E-03  0.00000E+00  0.00000E+00
   10.5890   6.5700  21.0000  0.62224E-03  0.62224E-03  0.00000E+00  0.00000E+00  0.62224E-03  0.00000E+00  0.00000E+00
   10.5890   6.5800  21.0000  0.58112E-03  0.58112E-03  0.00000E+00  0.00000E+00  0.58112E-03  0.00000E+00  0.00000E+00
   10.5890   6.5900  21.0000  0.54184E-03  0.54184E-03  0.00000E+00  0.00000E+00  0.54184E-03  0.00000E+00  0.00000E+00
   10.5890   6.6000  21.0000  0.50675E-03  0.50675E-03  0.00000E+00  0.00000E+00  0.50675E-03  0.00000E+00  0.00000E+00
   10.5890   6.6100  21.0000  0.47536E-03  0.47536E-03  0.00000E+00  0.00000E+00  0.47536E-03  0.00000E+00  0.00000E+00
   10.5890   6.6200  21.0000  0.44574E-03  0.44574E-03  0.00000E+00  0.00000E+00  0.44574E-03  0.00000E+00  0.00000E+00
   10.5890   6.6300  21.0000  0.41727E-03  0.41727E-03  0.00000E+00  0.00000E+00  0.41727E-03  0.00000E+00  0.00000E+00
